image_id,strong_mu_greenspace,strong_sigma_greenspace,mod_mu_greenspace,mod_sigma_greenspace,slight_mu_greenspace,slight_sigma_greenspace,n_greenspace,lat,lon,angle,urban_cat,avg_mu_greenspace,avg_sigma_greenspace,abs_mu_greenspace,strong_mu_relax,strong_sigma_relax,mod_mu_relax,mod_sigma_relax,slight_mu_relax,slight_sigma_relax,n_relax,avg_mu_relax,avg_sigma_relax,abs_mu_relax,strong_mu_safe,strong_sigma_safe,mod_mu_safe,mod_sigma_safe,slight_mu_safe,slight_sigma_safe,n_safe,avg_mu_safe,avg_sigma_safe,abs_mu_safe,strong_mu_beauty,strong_sigma_beauty,mod_mu_beauty,mod_sigma_beauty,slight_mu_beauty,slight_sigma_beauty,n_beauty,avg_mu_beauty,avg_sigma_beauty,abs_mu_beauty
0xZIVmt-VvqpJB16GKSYBA_131,30.88143229,2.888516173,33.79522049,3.252932449,34.10929141,3.261110877,12,47.70356274,-121.9165004,side,0,32.84501572,3.1341865,7.845015715,33.11467229,2.432473644,35.97680739,2.79733241,40.9014237,3.208356562,14,36.30848134,2.812720872,11.30848134,24.29124285,1.964668611,22.75363801,2.224291931,21.79037706,2.465634488,15,23.04096269,2.218198343,1.959037308,25.65403222,2.193502804,25.464635,2.441108449,25.5669409,2.661028223,13,25.56516428,2.431879826,0.565164278
INLVmtGW1hZ-2ITnykxttg_32,26.22733073,2.186227919,27.58661495,2.595451965,26.42871347,3.13766823,12,47.69953027,-122.2329277,side,0,26.73352746,2.639782705,1.73352746,24.61516226,2.359381978,25.00117142,2.699541544,25.62342233,2.986730073,11,25.04078967,2.681884532,0.040789671,21.71304615,2.049292567,21.54129943,2.133586883,22.37446147,2.210630037,16,21.86826028,2.131169829,3.131739717,23.67330877,2.161485631,23.01424998,2.436170276,20.02714594,2.929563209,12,22.42573843,2.509073039,2.574261574
Cp1VY0Tp3pZ8XG82W3ALBA_127,16.84158943,2.511896216,11.83737019,3.139337749,11.4452854,3.125950715,13,47.65054167,-122.3213833,side,0,13.63832968,2.925728226,11.36167032,21.77562343,2.494281071,19.86055872,2.744103544,16.6587094,3.02695455,12,19.59589056,2.755113055,5.404109439,23.78187324,2.406996837,22.44424685,2.847113729,21.9213334,2.865337148,13,22.77877414,2.706482571,2.221225863,20.60448831,1.912356862,18.83293073,2.118838674,14.80981726,2.579908012,16,18.37503847,2.203701183,6.624961532
jUoOFIIF7LfFfL-bdAHNKg_91,13.87456764,3.316171168,12.13438378,3.335625179,11.90856943,3.358537598,12,47.63346203,-122.3459456,side,0,12.64325212,3.336777982,12.35674788,24.00223892,2.035562293,25.22952243,2.193220232,23.70591418,2.417722714,17,24.32337953,2.215501746,0.676620469,26.40825571,2.103211025,26.26944974,2.633239533,24.73956835,3.080701839,12,25.90447668,2.605717465,0.904476678,23.57790116,2.268573752,21.92313272,2.53671978,23.72684195,2.798186718,11,23.07546607,2.534493417,1.92453393
XPGZQiisKS4p1NQNNzcgRA_90,22.87018583,2.199254225,24.35512656,2.39597125,24.12162552,2.673336335,13,47.54240414,-122.0554577,side,0,23.74319555,2.422853937,1.256804448,23.30010572,2.06793767,21.68078542,2.578018283,21.84940694,2.628692065,14,22.35753012,2.424882673,2.642469876,27.02298913,1.731237354,26.69793383,1.870082863,28.69068718,2.281151062,18,27.38234112,1.960823759,2.382341119,27.98877914,2.151151563,27.69053753,2.340976004,29.1444691,2.518195403,12,28.24595279,2.336774323,3.24595279
_D8EpNAwsklaAeq9crT79Q_180,21.8617011,2.532332019,22.5132066,2.876429211,23.0958159,2.962474183,11,47.67793965,-122.149556,side,0,22.45708983,2.790411804,2.542910174,26.26078918,2.072027414,30.60107451,2.636297757,32.18613151,3.226262216,11,29.23285794,2.644862463,4.23285794,31.74062976,2.636220445,33.51736646,2.838901383,33.04528382,2.948430978,10,32.73838949,2.807850935,7.738389492,30.79056239,2.246262809,32.15370801,2.513039215,33.39519463,2.791217325,13,32.01880655,2.516839783,7.018806554
TznofFKpBZpKySyjyHF3xw_345,24.29245982,2.280090923,27.72264123,2.788277815,27.91217432,2.932168591,11,47.57818594,-122.4140667,side,0,26.45776641,2.666845776,1.457766411,30.91118242,2.462491092,31.84310089,2.796393814,32.07476679,2.821176102,16,31.57808598,2.693353669,6.578085981,25.54272169,2.476450954,25.19299794,2.723439704,25.58571419,3.263718505,8,25.43575935,2.821203054,0.435759346,27.29292805,2.457863948,29.77611593,2.72832053,29.61058766,2.755791139,11,28.83410163,2.647325206,3.834101626
TMulVKmicxdkN4CBOR24wQ_186,22.87372262,1.716764818,19.01509152,2.124657649,16.5554068,2.369333036,19,47.67315327,-122.1300373,side,0,19.83496128,2.070251834,5.165038715,22.90154487,1.725316428,21.95702359,2.096090947,22.02255219,2.112813549,22,22.33510772,1.978073641,2.664892283,24.98166379,2.075704131,26.89453674,2.372746232,29.65548459,2.671262659,16,26.98221896,2.373237674,1.982218961,26.60495586,2.013576409,26.40057406,2.281159061,25.89152154,2.495443296,16,26.32384394,2.263392922,1.323843943
fvwDUAby4nUaXmTb9Ic__g_181,25.53337859,2.357805199,24.99963632,2.622763207,25.6092857,2.966288777,12,47.21734638,-122.4556311,side,0,25.3776583,2.648952394,0.377658302,24.73553604,2.226280027,22.53741385,2.767654557,22.47171471,2.773668011,15,23.360335,2.589200865,1.639665001,24.86041531,1.991215031,25.10745256,2.429675444,24.81213508,2.686650935,13,24.92550471,2.36918047,0.074495292,26.8930373,2.034425006,25.23266614,2.258822242,26.41405621,2.374435987,15,26.2018876,2.222561078,1.201887604
mP4mbiIDdcKcUP8bUbfRKg_21,29.4496534,2.330593138,29.38940799,2.566839891,29.85744599,2.713607819,14,47.69631858,-121.920845,side,0,29.55646707,2.537013616,4.55646707,31.2901492,2.009836788,34.46723996,2.371036402,34.65307853,2.543398945,20,33.31849946,2.308090712,8.318499462,28.41380467,2.104412093,29.14336863,2.413977249,31.27382124,2.662896669,15,29.50176861,2.393762004,4.50176861,29.0001337,2.73329487,29.85113818,3.012812462,28.91550594,3.216574395,10,29.25408529,2.987560575,4.25408529
v2iFwtBAJov6-VwDxiRv-Q_211,23.3090835,1.88368599,21.22042068,2.118720854,22.37576434,2.335783358,17,47.61525035,-122.3358,side,0,22.34094375,2.112730067,2.659056253,25.39432704,2.184049589,25.624835,2.474104628,23.02625259,2.70027001,14,24.75831746,2.452808076,0.241682538,30.72364937,2.374645398,30.88388852,2.620448792,32.32330391,2.970862075,11,31.24992034,2.655318755,6.249920337,27.27300728,1.951249985,28.78690615,2.15572434,29.32850831,2.361672377,16,28.39647154,2.156215567,3.396471543
0ROi-L5Wl-qoOJu1tizWNg_198,23.59836996,2.233585081,21.76461948,2.486235456,22.50243396,2.624485057,14,47.26092714,-122.4542722,side,0,22.65995639,2.448101865,2.340043611,21.85437341,2.591324212,21.79566384,2.750820935,22.73730642,2.808906012,13,22.11941762,2.717017053,2.880582375,25.25402421,2.048252335,26.9735808,2.216239927,27.09666371,2.294867957,16,26.40210383,2.186453406,1.402103826,24.39747325,2.232691279,22.99894528,2.478775017,23.12837835,2.758398115,11,23.55363744,2.489954803,1.446362562
LRmkgwhJMRLKUO8R2Zp8Cw_97,26.28980217,2.051459707,28.51100433,2.330455319,28.9315395,2.525900948,14,47.64395499,-121.9046889,side,0,27.81288376,2.302605325,2.812883758,28.44126942,1.883407867,27.64359248,2.204517099,27.75292546,2.318963572,17,27.97603913,2.135629513,2.976039134,23.58585246,1.99830963,24.27558362,2.301907609,24.94666541,2.493736871,15,24.21865327,2.26465137,0.781346734,25.05896035,2.670078882,26.76495967,3.026350196,27.43044906,3.378472416,10,26.32342348,3.024967164,1.323423481
HxLc9wfY829M4qk-Lfr97w_180,29.10957901,2.536289172,33.26360396,2.962925141,33.83126047,3.052162964,11,47.47336324,-122.1437002,side,0,31.89318055,2.850459092,6.893180553,32.2077032,2.321965497,35.56122099,2.625347289,35.64585728,2.620907357,16,34.37779699,2.522740048,9.377796993,26.33147133,2.433492988,30.02113661,3.000984483,34.93609869,3.716020504,10,29.83010977,3.050165992,4.830109768,29.55026035,2.546747996,30.81360825,2.835864187,29.66310088,2.915754976,13,29.9951863,2.766122386,4.995186296
7ImYwspeeK5rGgzpQkiP8g_0,23.70827819,1.975416566,24.78570046,2.289909666,26.59325502,2.433291036,14,47.86165245,-122.1782706,side,0,24.93152382,2.232872423,0.068476178,23.65641653,2.288389779,18.74554522,2.697391238,17.22560979,2.963515358,13,20.17165162,2.649765458,4.828348384,24.8167361,2.089503435,22.33476597,2.323084096,26.69017445,2.844502548,13,24.49167092,2.419030026,0.508329082,19.85461791,2.215782137,19.21420789,2.446732964,19.35157579,2.482771933,15,19.48689778,2.381762345,5.513102224
yTspVwO22hP-xs4BzAVaHQ_271,26.06296312,2.032842672,24.86820448,2.350819954,25.17668346,2.476160474,17,47.16689858,-122.0803951,side,0,25.40735907,2.2866077,0.40735907,25.40781994,2.154700832,27.09481834,2.496218348,26.28159306,2.656686921,13,26.21734722,2.435868701,1.217347222,23.13610937,2.146235533,18.90949332,2.585996918,19.26582243,2.636035332,14,20.61770204,2.456089261,4.382297963,19.28976107,2.825955676,14.6327733,3.607416829,13.87214781,3.497848683,10,16.19279737,3.310407063,8.807202633
2Jv6CdfI-zktSAnKqpTVGA_87,15.47102962,2.589580628,9.026439364,3.372438033,8.088424947,3.340192241,13,47.24243399,-122.4384594,side,0,11.27458784,3.100736967,13.72541216,19.83505473,2.395798314,17.07530079,2.769472354,17.32221798,2.742445972,14,18.16176148,2.635905547,6.838238521,20.11227781,2.001342879,19.7314573,2.133079938,17.05233087,2.365712147,23,19.05418887,2.166711655,5.945811133,20.46779057,2.46573841,15.60772701,3.225095442,14.31482471,3.35764548,11,17.17264797,3.016159778,7.827352028
FBVYg0t8zeL-cEsLq6bNXA_29,22.39253521,2.2468677,22.76343828,2.486760343,22.35478482,2.567227103,15,47.09363466,-122.3285607,side,0,22.50124736,2.433618382,2.498752644,25.19571095,2.17212652,22.8304938,2.389292101,24.31098517,2.573839148,14,24.14346016,2.378419257,0.856539841,28.93957442,1.853917921,31.0403781,2.045122699,34.93138665,2.414302008,17,31.37206492,2.104447543,6.372064919,22.71268241,1.972768886,25.50623472,2.220166875,25.52083339,2.41931186,15,24.47751619,2.20408254,0.522483805
7FZ9dm31O73f94nq_NYr0g_359,26.62303595,2.254684871,28.07391316,2.793277859,30.0590263,3.081267279,13,47.64417822,-121.9010745,side,0,28.07458605,2.709743337,3.074586052,27.32665008,2.121864997,30.04122251,2.605674097,29.88925585,2.670954851,14,28.95437951,2.466164649,3.954379508,26.85473751,1.634606814,26.65614769,1.92372323,26.96229449,2.137797088,22,26.8216494,1.898709044,1.821649398,25.12034146,2.218646364,24.54667273,2.604217379,25.30058637,2.763918026,13,24.99074015,2.528927256,0.00925985
431x5uqH4X_kjUTduAb6EA_14,24.80641162,2.079806384,26.59272552,2.245678169,26.5440616,2.570083428,15,47.64697701,-121.9105294,side,0,25.92528685,2.29852266,0.925286853,24.5137253,1.770811364,22.37048282,2.058523964,22.34571801,2.153679806,18,23.16187603,1.994338378,1.838123966,24.00048792,2.045048334,24.33815243,2.228268758,23.43413395,2.559834194,14,23.94801213,2.277717096,1.051987874,27.52331469,1.942537598,26.95066946,2.117232548,27.39895916,2.300257865,20,27.29506783,2.120009337,2.295067835
xVrrShRxPtiwe3xPVThvSA_180,24.01716345,3.13739129,23.41237587,3.403989649,25.02933267,3.617194972,8,47.57253907,-121.9057176,side,0,24.13207372,3.386191971,0.867926279,25.06623211,2.450205702,23.62633412,2.857977216,22.72553948,2.997480558,11,23.88937576,2.768554492,1.110624238,21.29143209,2.029393589,18.65819048,2.346134913,17.27438511,2.745580916,18,19.2765908,2.37370314,5.723409204,21.6062362,2.292890905,20.52817338,2.615097373,21.04596304,2.6643879,13,21.08478893,2.524125393,3.915211065
_8tiydj5JTpLTDBeN32aIw_269,25.84021899,2.258097391,23.29072121,2.651516164,21.83718142,2.943725303,12,47.54997385,-121.9928607,side,0,23.83851097,2.617779619,1.161489032,28.02503743,2.255071247,27.67533303,2.727356053,27.63809785,2.754398053,13,27.79599575,2.578941784,2.795995748,28.87538536,1.93378705,33.43404191,2.334065485,33.79444703,2.490500813,16,31.79148448,2.252784449,6.791484483,26.60953855,2.313014814,26.66312478,2.459360552,26.04937617,2.694973378,14,26.45576604,2.489116248,1.455766043
3hcp9pXxyUnuD6SubuSHVg_180,27.96016859,2.382492931,30.52437869,2.647843223,31.80279555,3.003487355,11,47.70490123,-122.3150148,side,0,29.94877546,2.67794117,4.948775458,26.30439618,2.244907422,29.3199214,2.797122063,29.33795109,2.854292052,13,28.16068919,2.632107179,3.160689195,26.12593538,2.516316989,28.19878686,2.925615935,29.25071812,3.190170909,11,27.72948572,2.877367945,2.729485722,30.79606096,2.155023011,32.69897981,2.375970529,35.20204907,2.6209789,15,32.75582974,2.383990813,7.755829736
ZRpMu_fZd8mRD6XinsUO3Q_270,26.78775013,1.852310376,28.4211462,2.071505914,28.01060664,2.383770248,18,47.69039192,-122.3854236,side,0,27.69024634,2.102528846,2.690246335,25.01159526,2.37509686,29.58562335,3.044145099,28.29003617,3.200933873,11,27.39098647,2.873391944,2.390986474,26.00895681,1.975294946,27.14337042,2.161024473,26.99092552,2.374341225,16,26.68406858,2.170220215,1.684068584,24.71329195,2.100721881,27.0932371,2.25674496,28.11403381,2.529151434,14,26.53843495,2.295539425,1.538434947
acW15LY9DTO_3orQyeBbDw_351,17.7500326,2.656482506,15.90245093,2.824443007,17.37351942,3.043096165,12,47.49795698,-122.2013699,side,0,17.01557371,2.841340559,7.984426287,22.17657462,2.054849387,20.95616833,2.267967866,19.37741067,2.414226846,14,20.91143398,2.245681366,4.088566021,24.99083252,1.920664934,24.32782052,2.146495663,22.92432482,2.346149634,17,24.14872899,2.137770077,0.85127101,18.93044941,2.079783587,17.08839153,2.267546539,16.28394783,2.594164505,15,17.52868621,2.313831544,7.471313785
ffTBh0NSpmsZhL-JI8h9Hw_166,24.59325011,2.040139298,25.82198119,2.328940882,27.06735745,2.590037431,15,47.48889921,-122.3621301,side,0,25.72896551,2.31970587,0.72896551,19.51457338,2.496506702,19.95722529,2.793174054,20.8368803,2.816591744,12,20.07845517,2.702090833,4.921544827,23.88345707,1.938989731,22.01226577,2.175720242,20.95394663,2.36358397,16,22.38216011,2.159431314,2.617839893,21.70195814,2.108484475,17.22189166,2.74204424,17.9032744,2.74661337,15,19.19426235,2.532380695,5.805737646
mJRAHAV8lMhmF1ft1euN3A_179,27.78519908,2.185301823,30.2447631,2.375208476,30.5429357,2.596312712,13,47.29302297,-122.3536728,side,0,29.44505232,2.38560767,4.445052318,29.86628782,2.557866871,33.45882834,3.213234804,33.58506136,3.272807213,11,32.10334525,3.014636296,7.10334525,27.96416959,2.139441102,33.98306898,3.080871293,34.58700235,3.226648711,14,31.59982203,2.815653702,6.599822031,27.96173248,2.187662338,29.69002562,2.564051541,30.77399326,2.958407313,14,29.33258508,2.570040397,4.332585075
TkejQAEc5gPXCtB6bMSXEA_194,19.96668095,2.737994193,20.2325449,3.332948494,19.46529803,3.463149619,12,47.20090721,-122.3026262,side,0,19.89853964,3.178030769,5.101460362,19.80209178,1.886596276,18.62333318,2.27140033,16.42031787,2.508269799,23,18.43816519,2.222088802,6.561834812,21.19931117,2.38568738,19.37662151,2.590372125,18.90658963,2.606011849,13,19.86751769,2.527357118,5.132482313,20.84823062,2.230227006,16.9353357,2.877340377,15.95623744,3.057112453,13,18.21242413,2.721559945,6.787575869
akuSsDs1eQ0pMidmyF_Dsg_92,23.33851176,2.288684779,23.65183223,2.467382761,24.43762789,2.688233165,15,47.15940188,-122.1490673,side,0,23.77982439,2.481433568,1.220175608,26.7313717,1.737561138,25.33095438,1.933243049,24.99889302,2.010716546,21,25.73395632,1.893840244,0.733956316,25.54540173,2.163510208,21.16386307,2.699102541,17.48323581,3.159572718,12,21.91245612,2.674061822,3.087543885,22.36905696,1.659107787,19.8945756,2.045876042,19.14430664,2.267387909,21,20.65184378,1.990790579,4.348156222
nHlTDrpD8wqORL_0SuUDHw_194,26.24365825,1.75734166,27.1104168,2.047229336,27.91894478,2.25068024,20,47.67247388,-122.1226052,side,0,27.021202,2.018417079,2.021201999,23.13630749,2.163966257,22.93234162,2.430141552,22.38996751,2.663522034,15,22.84477559,2.419209948,2.155224406,26.45197721,2.025730105,25.62619132,2.205515984,25.74144696,2.281040147,17,25.95689598,2.170762079,0.95689598,26.62453355,1.822748979,27.81791048,2.142536539,27.34421631,2.25456759,17,27.22512448,2.073284369,2.225124479
_Fd0gnD2GtBpiCt-BsoHJA_346,24.37596833,2.104654145,23.75727105,2.422416493,23.29373654,2.711011994,17,47.70738466,-122.1827849,side,0,23.85512492,2.412694211,1.144875078,22.98752011,2.662808002,19.74158263,3.258989648,18.81070087,3.328579716,10,20.6973339,3.083459122,4.302666098,23.08248266,1.941693396,22.92164698,2.104831523,20.74538944,2.410338617,15,22.33797653,2.152287845,2.662023474,27.20370429,1.828470555,25.95193537,2.276722326,26.47261691,2.346697092,18,26.59379653,2.150629991,1.593796526
H28maVOKL4UDEAcsrgJ95Q_181,29.37680454,2.921157012,34.80626071,3.832584361,33.19069382,3.961462165,10,47.72105288,-122.3287075,side,0,32.15751348,3.571734512,7.15751348,32.2425154,2.606234999,40.00842598,3.670404832,40.11437943,3.665806259,15,36.83184579,3.314148697,11.83184579,23.0548495,2.562111246,21.84704544,2.83150302,19.34591024,3.199045675,9,21.55309759,2.86421998,3.44690241,28.61430133,2.040518808,29.79530704,2.35228922,32.24787144,2.65655654,15,30.0619765,2.349788189,5.061976501
3GwCOcbPG3G25chMs2j0Hg_189,32.80339704,3.192385698,38.97899548,4.273306866,39.06415602,4.233949563,7,47.74013961,-122.0996261,side,0,36.53546657,3.899880709,11.53546657,29.3971399,2.608410579,27.49887697,3.022559872,28.21640762,3.250616929,9,28.42707537,2.960529127,3.427075373,29.37394166,2.165170706,31.90816012,2.523422463,32.06928262,2.583624796,14,31.01827372,2.424072655,6.018273717,26.35857404,2.276711937,27.36288588,2.496633731,29.08831755,2.709822922,13,27.52470664,2.49438953,2.524706635
khj-KVA8wxnFNm7oGTqGiA_154,24.2244856,2.296600314,25.41361709,2.543287434,25.5053986,2.809180253,12,47.82844307,-122.2061407,side,0,25.0041037,2.549689334,0.004103698,21.3618134,1.944634374,21.78602879,2.262959969,21.07874087,2.403481802,18,21.41259645,2.203692048,3.587403551,20.9525065,2.56017622,17.08262959,2.954942273,16.81945592,3.214817664,9,18.4572473,2.909978719,6.542752697,24.48815448,2.174206683,24.50449583,2.5159814,26.00252648,2.740242582,13,24.94559019,2.476810222,0.054409811
5D9T1lXuNF66JKtLSVOieg_133,22.12251657,2.366900973,19.34822247,2.825532531,16.42459445,3.160204019,14,47.90245078,-122.2461021,side,0,19.57422164,2.784212508,5.425778359,21.1597099,2.50548725,17.65958624,3.145617366,17.35715628,3.141932969,11,18.91596092,2.931012528,6.084039081,25.2839529,1.961967002,25.62204594,2.313681482,27.00115615,2.511997622,13,25.9031561,2.262548702,0.903156102,21.05685139,2.395226838,22.08149682,2.640446175,23.35426248,2.649869463,13,22.12625338,2.561847492,2.873746622
RIXIikQfDPn3DdEJdVenKQ_90,27.68969445,2.06571578,27.63452381,2.400374503,28.86551819,2.848133078,15,47.61391068,-122.0625326,side,0,28.00113014,2.438074454,3.001130139,25.22787255,2.298458692,26.34238108,2.515611573,29.36300183,3.020237343,12,26.78513848,2.611435869,1.785138477,28.31489902,2.11006591,30.656362,2.312258247,31.89107393,2.650134417,15,30.15488964,2.357486191,5.154889645,26.41254027,2.333446696,25.3471503,2.464676233,25.91517617,2.564753693,14,25.90102712,2.454292207,0.901027123
tZdrFHI3sDimmCksTlaZpA_90,24.54815792,2.22040177,24.56459363,2.461643824,25.50210013,2.88887765,12,47.69089814,-122.3805785,side,0,24.8282551,2.523641082,0.1717449,20.20287896,2.22398545,17.53467477,2.665814319,17.1121719,2.74674546,13,18.4144643,2.545515076,6.585535695,25.80601278,2.235642943,25.69532541,2.485166671,26.04543328,2.790274162,13,25.84017142,2.503694592,0.840171416,21.15830114,2.042781742,18.71597816,2.403365004,19.59970726,2.540963745,15,19.90395793,2.32903683,5.096042067
jhEovJkOdGPKt18wze-5Rg_87,25.83694344,1.945142827,26.24762481,2.164533787,25.85970189,2.440832049,17,47.30642164,-122.4258505,side,0,25.98058424,2.183502888,0.980584237,27.10556648,2.627423041,30.38306438,3.020987216,30.74057408,3.457421876,9,29.24002209,3.035277377,4.240022092,28.41374309,1.935561235,30.43988765,2.280885996,37.51696535,3.000833999,17,31.45794066,2.40576041,6.457940664,25.10353863,1.843147261,26.57099099,2.13899518,27.64476805,2.191709236,18,26.36214235,2.057950559,1.362142347
Sv2RKc2ajqA8P0MwoD50mA_221,29.60544308,2.282126358,29.23447186,2.520002144,30.01174457,2.637571523,15,47.75059874,-121.9122982,side,0,29.61107097,2.479900009,4.611070973,21.24007865,2.342938311,17.87168126,2.682438149,17.24202493,3.018039318,11,18.95842179,2.681138592,6.041578207,22.76892821,2.051418601,21.53458758,2.215449525,20.56485748,2.403402937,18,21.68088323,2.223423688,3.319116772,25.70713753,1.773611121,25.55966873,1.915628041,24.55552771,2.016719324,20,25.29744293,1.901986162,0.297442933
0zEfwXzlFwadwn71Elvz8w_271,25.09419337,2.160660782,25.40718828,2.571815842,24.13630167,2.665769498,14,47.70189333,-122.2777349,side,0,24.90049216,2.466082041,0.099507841,25.84169651,2.239445311,26.28153431,2.542992441,25.16347758,2.702686928,13,25.777237,2.49504156,0.777236999,22.74737936,2.115330167,15.580541,2.774358806,17.14857275,2.753189239,12,18.88845299,2.547626071,6.111547005,19.47022358,2.205479799,12.59113365,3.235947421,10.52796301,3.679911539,15,15.06498438,3.040446253,9.935015617
